ExtractDate,FHRSID,BusinessName,BusinessType,BusinessTypeID,AddressLine2,AddressLine3,PostCode,RatingDate,Longitude,Latitude
14/02/2014,406809,Cup Tea Lounge,Restaurant/Cafe/Canteen,1,71 Renfield Street,Glasgow,G2 1LP,20/09/2013,-4.256413,55.86329
14/02/2014,48154,Cupcake Workshop,Restaurant/Cafe/Canteen,1,39 Marywood Square,Glasgow,G41 2BN,24/03/2011,-4.275974,55.835688
14/02/2014,15176,Curry Karaoke Club,Restaurant/Cafe/Canteen,1,100 Stobcross Road,Glasgow,G3 8QQ,27/04/2013,-4.296235,55.861861
14/02/2014,49156,Cushion and Cake,Restaurant/Cafe/Canteen,1,35 Old Dumbarton Road,Glasgow,G3 8RD,19/11/2013,-4.291944,55.866884
14/02/2014,406782,Da Vinci's,Restaurant/Cafe/Canteen,1,50 Queen Street,Glasgow,G1 3DS,26/10/2012,-4.251673,55.859261
14/02/2014,111955,Daisy Cafe,Restaurant/Cafe/Canteen,1,431 Keppochhill Road,Glasgow,G21 1HT,12/06/2013,-4.246321,55.876452
14/02/2014,19482,Dakhin,Restaurant/Cafe/Canteen,1,89 Candleriggs,Glasgow,G1 1NP,16/05/2012,-4.2458,55.858838
14/02/2014,78064,D'Arcy's,Restaurant/Cafe/Canteen,1,48 Buchanan Street,Glasgow,G1 3JN,16/08/2011,-4.253456,55.859156
14/02/2014,103069,Darnley Bowling Club,Restaurant/Cafe/Canteen,1,120 Glen Moriston Road,Glasgow,G53 7HT,02/02/2009,-4.339755,55.807951
14/02/2014,95639,Daughters Cafe,Restaurant/Cafe/Canteen,1,1300 Duke Street,Glasgow,G31 4EB,05/12/2011,-4.199841,55.853449
14/02/2014,23188,David Lloyd Glasgow West End,Restaurant/Cafe/Canteen,1,238 Netherton Road,Glasgow,G13 1BJ,18/02/2010,-4.325916,55.897209
14/02/2014,53569,Debenhams Retail Plc (The Restaurant) 5th Floor,Restaurant/Cafe/Canteen,1,65 Argyle Street,Glasgow,G2 8AH,10/09/2013,-4.250499,55.857476
14/02/2014,35136,Deborah Stein,Restaurant/Cafe/Canteen,1,5 Coopers Well Street,Glasgow,G11 6QE,13/04/2010,-4.300277,55.869955
14/02/2014,31120,Deco,Restaurant/Cafe/Canteen,1,8 Elliot Place,Glasgow,,16/08/2013,-4.27924274,55.86093689
14/02/2014,15644,Deco Coffee Shop,Restaurant/Cafe/Canteen,1,1053 Great Western Road,Glasgow,G12 0YN,19/02/2010,-4.312872,55.88365
14/02/2014,123474,Deejay's Snooker Club,Restaurant/Cafe/Canteen,1,21 Nithsdale Street,Glasgow,G41 2PZ,14/06/2010,-4.270959,55.837048
14/02/2014,568573,Deli Bakery,Restaurant/Cafe/Canteen,1,Congress Road,Glasgow,G3 8YW,09/07/2013,-4.288154,55.86087
14/02/2014,315962,Deli Bean Machine,Restaurant/Cafe/Canteen,1,348 Byres Road,Glasgow,G12 8AP,04/04/2012,-4.291748,55.876576
14/02/2014,315960,Deli Bean Machine,Restaurant/Cafe/Canteen,1,180 Crown Street,Glasgow,G5 9XD,04/04/2012,-4.25077,55.849184
14/02/2014,534358,Deli Venezia Ltd,Restaurant/Cafe/Canteen,1,31 Gibson Street,Glasgow,G12 8NU,19/08/2013,-4.282448,55.8723
14/02/2014,618970,Delices,Restaurant/Cafe/Canteen,1,150 Battlefield Road,Glasgow,G42 9JT,09/12/2013,-4.265146,55.826083
14/02/2014,49159,Delightfully Delicious,Restaurant/Cafe/Canteen,1,80 Monreith Road,Glasgow,G43 2PE,09/11/2011,-4.27554,55.818413
14/02/2014,30990,Dell Cafe,Restaurant/Cafe/Canteen,1,368 Alexandra Parade,Glasgow,G31 3AU,12/09/2013,-4.223281,55.864091
14/02/2014,126981,Dental Hospital/Full O Beans Cafe,Restaurant/Cafe/Canteen,1,378 Sauchiehall Street,Glasgow,G2 3JD,24/02/2012,-4.26621,55.86604
14/02/2014,116806,Dewar's Cafe,Restaurant/Cafe/Canteen,1,1700 London Road,Glasgow,G32 8XR,02/09/2013,-4.189046,55.841913
14/02/2014,127764,Di Maggio's,Restaurant/Cafe/Canteen,1,21 Royal Exchange Square,Glasgow,G1 3AJ,24/10/2013,-4.252971,55.859875
14/02/2014,511175,Di Maggios Pizzeria,Restaurant/Cafe/Canteen,1,1040 Pollokshaws Road,Glasgow,G41 3EB,19/02/2013,-4.279512,55.831471
14/02/2014,127894,Di Maggio's Pizzeria,Restaurant/Cafe/Canteen,1,61 Ruthven Lane,Glasgow,G12 9BG,27/10/2013,-4.295154,55.875506
14/02/2014,360875,Di Maggio's Pronto,Restaurant/Cafe/Canteen,1,163 West Nile Street,Glasgow,G1 2RL,14/05/2012,-4.254227,55.86528
14/02/2014,73463,Dial House  (Not Reg),Restaurant/Cafe/Canteen,1,215 Bothwell Street,Glasgow,G2 7EZ,09/08/2011,-4.266307,55.861679
14/02/2014,120359,Diamond Dolls Cabaret Club,Restaurant/Cafe/Canteen,1,39 Mitchell Street,Glasgow,G1 3LN,07/10/2010,-4.256295,55.859338
14/02/2014,133365,Digs Coffee House,Restaurant/Cafe/Canteen,1,130 West Regent Street,Glasgow,G2 2RQ,20/10/2009,-4.259858,55.86373
14/02/2014,48692,Dilhani's Home Kitchen,Restaurant/Cafe/Canteen,1,30 Kingsway Court,Glasgow,G14 9TJ,27/01/2014,-4.35871,55.883804
14/02/2014,193939,Din Dins,Restaurant/Cafe/Canteen,1,150 Balmore Road,Glasgow,G22 6LJ,24/01/2012,-4.257303,55.887441
14/02/2014,32907,Dining In At Mother India,Restaurant/Cafe/Canteen,1,1345 Argyle Street,Glasgow,,19/02/2013,-4.29043502,55.86698055
14/02/2014,128340,Dino's,Restaurant/Cafe/Canteen,1,35 Sauchiehall Street,Glasgow,G2 3AT,15/11/2013,-4.25482,55.864209
14/02/2014,30874,D'Nisi,Restaurant/Cafe/Canteen,1,265 Kilmarnock Road,Glasgow,G41 3JF,06/08/2013,-4.285134,55.826315
14/02/2014,72756,Dobbies Garden Centre,Restaurant/Cafe/Canteen,1,846 Boclair Road,Glasgow,G62 6EP,01/07/2010,-4.286158,55.926417
14/02/2014,31339,Dominos Pizza,Restaurant/Cafe/Canteen,1,11 Main Street,Glasgow,G69 6SG,30/06/2011,-4.113654,55.850395
14/02/2014,568567,Dougie's Kitchen,Restaurant/Cafe/Canteen,1,514 Tollcross Road,Glasgow,G31 4XX,13/01/2014,-4.186874,55.847317
14/02/2014,18390,Dowanvale Cafe,Restaurant/Cafe/Canteen,1,35 Dowanhill Street,Glasgow,G11 5QR,01/03/2010,-4.300744,55.871636
14/02/2014,108522,Dragon I,Restaurant/Cafe/Canteen,1,311 Hope Street,Glasgow,G2 3PT,13/12/2011,-4.256986,55.866281
14/02/2014,94723,Drake Cafe,Restaurant/Cafe/Canteen,1,6 Drakemire Drive,Glasgow,G44 5EL,11/10/2011,-4.245516,55.810167
14/02/2014,36304,Dream Cakes,Restaurant/Cafe/Canteen,1,16 Kingsbarns Drive,Glasgow,G44 4SN,21/02/2011,-4.253857,55.822758
14/02/2014,607009,Drizzle Cafe/Deli,Restaurant/Cafe/Canteen,1,49 Sinclair Drive,Glasgow,G42 9PR,06/11/2013,-4.266867,55.826564
14/02/2014,594118,Drumchapel St Mark's Church,Restaurant/Cafe/Canteen,1,283 Kinfauns Drive,Glasgow,G15 7BD,09/10/2013,-4.37085,55.917149
14/02/2014,95246,Drumoyne Square Bowling Club,Restaurant/Cafe/Canteen,1,9 Drumoyne Square,Glasgow,G51 4BG,09/08/2010,-4.330553,55.856362
14/02/2014,10349,Dunard Estates Limited,Restaurant/Cafe/Canteen,1,31 Stockwell Street,Glasgow,G1 4RZ,07/09/2012,-4.249198,55.856816
14/02/2014,35717,East End Diner,Restaurant/Cafe/Canteen,1,12 Millerston Street,Glasgow,G31 1QE,13/01/2014,-4.214037,55.858083
14/02/2014,31024,Easterhouse Health Centre (Staff Canteen),Restaurant/Cafe/Canteen,1,9 Auchinlea Road,Glasgow,G34 9HQ,24/04/2009,-4.125976,55.868912
14/02/2014,36428,Eastern Treats,Restaurant/Cafe/Canteen,1,220 Buchanan Street,Glasgow,,18/06/2012,,
14/02/2014,624650,Eastgate Bean Machine,Restaurant/Cafe/Canteen,1,727 London Road,Glasgow,G40 3AQ,18/11/2013,-4.220985,55.849357
14/02/2014,26591,Easy Way Tea Shop,Restaurant/Cafe/Canteen,1,140 Sauchiehall Street,Glasgow,G2 3DH,14/05/2010,-4.258023,55.865157
14/02/2014,495613,Eat,Restaurant/Cafe/Canteen,1,31 Gordon Street,Glasgow,,05/09/2013,,
14/02/2014,49116,Eat Cafe,Restaurant/Cafe/Canteen,1,69 Kilmarnock Road,Glasgow,G41 3YR,10/04/2012,-4.282917,55.828531
14/02/2014,48822,Eats And Treats,Restaurant/Cafe/Canteen,1,10 Boyd Street,Glasgow,G42 8AW,09/01/2014,-4.255423,55.83409
14/02/2014,545756,Eats By Heavenly Treats,Restaurant/Cafe/Canteen,1,1171 Pollokshaws Road,Glasgow,G41 3NG,24/04/2013,-4.282646,55.829903
14/02/2014,548284,Ecco 808 II Caffe,Restaurant/Cafe/Canteen,1,808 Crow Road,Glasgow,G13 1LY,02/07/2013,-4.324758,55.889609
14/02/2014,96465,Edrington Group Plc,Restaurant/Cafe/Canteen,1,2500 Great Western Road,Glasgow,G15 6RW,28/06/2012,-4.371165,55.907364
14/02/2014,35938,Elia,Restaurant/Cafe/Canteen,1,24 George Square,Glasgow,G2 1EG,17/09/2013,-4.251756,55.861524
14/02/2014,360790,Elior UK,Restaurant/Cafe/Canteen,1,33 Beardmore Way,Glasgow,G31 4BG,01/05/2012,-4.209588,55.856276
14/02/2014,618968,Emilia Cafe,Restaurant/Cafe/Canteen,1,86 Elderslie Street,Glasgow,G3 7AL,09/12/2013,-4.275325,55.86393
14/02/2014,26513,Enjoy Cafe,Restaurant/Cafe/Canteen,1,393 Great Western Road,Glasgow,G4 9HY,03/06/2011,-4.277598,55.873819
14/02/2014,48345,Epicures,Restaurant/Cafe/Canteen,1,159 Hyndland Road,Glasgow,G12 9JA,22/04/2013,-4.305944,55.876832
14/02/2014,86012,Esca - E2,Restaurant/Cafe/Canteen,1,27 Chisholm Street,Glasgow,G1 5HA,28/08/2013,-4.245203,55.85653
14/02/2014,27029,Esquires Coffee House,Restaurant/Cafe/Canteen,1,115 Hope Street,Glasgow,G2 6LL,24/04/2012,-4.259448,55.86079
14/02/2014,79978,Esure,Restaurant/Cafe/Canteen,1,19 Cadogan Street,Glasgow,G2 6QQ,14/09/2010,-4.261887,55.859594
14/02/2014,448773,Euphorium,Restaurant/Cafe/Canteen,1,23 Byres Road,Glasgow,G11 5RD,07/08/2013,-4.299312,55.870926
14/02/2014,33495,Eurest,Restaurant/Cafe/Canteen,1,110 St Vincent Street,Glasgow,G2 5ER,08/04/2010,-4.257098,55.861875
14/02/2014,31198,Eurest (British Telecom),Restaurant/Cafe/Canteen,1,15 York Street,Glasgow,G2 8LA,23/08/2013,-4.263456,55.857436
14/02/2014,107296,Eurest (DSS Staff Canteen),Restaurant/Cafe/Canteen,1,21 Herschell Street,Glasgow,G13 1HT,19/03/2009,-4.322031,55.890281
14/02/2014,120082,Eurest (DWP Northgate House),Restaurant/Cafe/Canteen,1,96 Milton Street,Glasgow,,28/06/2013,-4.25340804,55.86816853
14/02/2014,15488,Eurest (Tesco Shettleton),Restaurant/Cafe/Canteen,1,601 Old Shettleston Road,Glasgow,G32 7JG,21/02/2011,-4.164056,55.852951
14/02/2014,480291,Eurest (Tesco),Restaurant/Cafe/Canteen,1,751 Barrhead Road,Glasgow,G53 6AG,09/01/2008,-4.342073,55.822898
14/02/2014,87622,Eurest (Victoria Biscuits),Restaurant/Cafe/Canteen,1,35 Clydeford Drive,Glasgow,G32 8YW,17/02/2011,-4.18749,55.84434
14/02/2014,25448,Eurest Restaurant And Staff Canteen,Restaurant/Cafe/Canteen,1,500 Helen Street,Glasgow,G51 3HR,30/06/2011,-4.32041,55.852671
14/02/2014,129430,Eurest Services,Restaurant/Cafe/Canteen,1,42 Spean Street,Glasgow,G44 4DB,28/06/2010,-4.262681,55.819379
14/02/2014,221698,Evans Halshaw,Restaurant/Cafe/Canteen,1,694 Cumbernauld Road,Glasgow,G33 2ES,29/02/2012,-4.198938,55.862632
14/02/2014,131929,Excelsior Catering (Parkhead Bus Depot),Restaurant/Cafe/Canteen,1,252 Tollcross Road,Glasgow,G31 4UZ,17/10/2013,-4.193397,55.849681
14/02/2014,371810,Fairfield Bowling Club,Restaurant/Cafe/Canteen,1,85 Shieldhall Road,Glasgow,G51 4XA,21/05/2012,-4.328841,55.854723
14/02/2014,91521,Fairfield Working Mens Club,Restaurant/Cafe/Canteen,1,211 Crossloan Road,Glasgow,G51 3QD,27/10/2009,-4.323831,55.860192
14/02/2014,188099,Fanellis,Restaurant/Cafe/Canteen,1,71 Albion Street,Glasgow,G1 1NY,09/01/2014,-4.243579,55.858573
14/02/2014,53586,Fanny Trollops,Restaurant/Cafe/Canteen,1,1066 Argyle Street,Glasgow,G3 8LY,11/07/2013,-4.283491,55.864741
14/02/2014,128884,Favourite Cafe,Restaurant/Cafe/Canteen,1,1078 Shettleston Road,Glasgow,G32 7PW,17/09/2013,-4.169985,55.851544
14/02/2014,188120,Fazzi,Restaurant/Cafe/Canteen,1,65 Cambridge Street,Glasgow,G3 6QX,20/12/2011,-4.260107,55.866359
14/02/2014,511154,Felix And Oscar,Restaurant/Cafe/Canteen,1,459 Great Western Road,Glasgow,G12 8HH,17/07/2013,-4.280988,55.874934
14/02/2014,17960,Fifi And Ally,Restaurant/Cafe/Canteen,1,48 Buchanan Street,Glasgow,G1 3JN,10/07/2012,-4.253456,55.859156
14/02/2014,360828,Finnieston,Restaurant/Cafe/Canteen,1,1125 Argyle Street,Glasgow,G3 8ND,12/11/2013,-4.283834,55.86433
14/02/2014,10813,Fire Station (Central Command Headquarters),Restaurant/Cafe/Canteen,1,91 Port Dundas Road,Glasgow,G4 0ES,19/11/2012,-4.255474,55.868592
14/02/2014,132663,First Bus/Excelsior Catering,Restaurant/Cafe/Canteen,1,197 Victoria Road,Glasgow,G42 7AD,14/06/2012,-4.261965,55.84169
14/02/2014,89442,Fit Food Bistro,Restaurant/Cafe/Canteen,1,50 Couper Street,Glasgow,G4 0EA,28/08/2013,-4.241922,55.868642
14/02/2014,49191,Flavour Glasgow,Restaurant/Cafe/Canteen,1,11 Kennedy Path,Glasgow,G4 0PP,09/12/2013,-4.243187,55.866462
14/02/2014,56020,Flourish House,Restaurant/Cafe/Canteen,1,25 Ashley Street,Glasgow,G3 6DR,13/11/2009,-4.272957,55.869357
14/02/2014,534343,Food Fillas,Restaurant/Cafe/Canteen,1,243 Ingram Street,Glasgow,G1 1DA,10/12/2013,-4.250967,55.859768
14/02/2014,34349,Food To Go/Food For Thought,Restaurant/Cafe/Canteen,1,65 Hillhead Street,Glasgow,G12 8QF,23/08/2011,-4.288254,55.873172
14/02/2014,31156,Forbidden,Restaurant/Cafe/Canteen,1,96 Maxwell Street,Glasgow,G1 4AU,26/11/2011,-4.255036,55.85635
14/02/2014,100639,Forfar Avenue Care Home,Restaurant/Cafe/Canteen,1,60 Forfar Avenue,Glasgow,G52 3JF,09/04/2013,-4.353857,55.843785
14/02/2014,48966,Forge Market Cafe,Restaurant/Cafe/Canteen,1,1201 Duke Street,Glasgow,,10/11/2013,,
14/02/2014,507925,Forget Me Not Cafe,Restaurant/Cafe/Canteen,1,Millbrix Avenue,Glasgow,,02/07/2013,,
14/02/2014,83599,Foxley Bowling Club,Restaurant/Cafe/Canteen,1,30 Carmyle Avenue,Glasgow,G32 8HU,17/02/2010,-4.161018,55.836801
14/02/2014,48916,Framptons,Restaurant/Cafe/Canteen,1,1236 Maryhill Road,Glasgow,,14/01/2013,-4.28554381,55.88738381
14/02/2014,15001,Frankie And Benny's,Restaurant/Cafe/Canteen,1,705 Provan Walk,Glasgow,G34 9DY,20/10/2013,-4.138074,55.871218
14/02/2014,129597,Frankie And Benny's,Restaurant/Cafe/Canteen,1,5 Springfield Quay,Glasgow,G5 8NP,24/04/2012,-4.274804,55.855303
14/02/2014,23271,Frankie and Benny's,Restaurant/Cafe/Canteen,1,763 Barrhead Road,Glasgow,G53 6AG,30/10/2012,-4.342073,55.822898
14/02/2014,126908,Fratelli Sarti,Restaurant/Cafe/Canteen,1,42 Renfield Street,Glasgow,G2 1NF,08/10/2013,-4.255482,55.862669
14/02/2014,581134,Friends Chinese Cafe,Restaurant/Cafe/Canteen,1,273 High Street,Glasgow,G4 0QS,05/09/2013,-4.23876,55.860907
14/02/2014,607034,Frosoulla's,Restaurant/Cafe/Canteen,1,39 Sinclair Drive,Glasgow,G42 9PR,26/11/2013,-4.266867,55.826564
14/02/2014,427403,Fullarton Halls-Tollcross Masonic Lodge,Restaurant/Cafe/Canteen,1,25 Causewayside Street,Glasgow,G32 8LT,12/07/2012,-4.16974,55.84257
14/02/2014,25116,G and A McHarg Bakers,Restaurant/Cafe/Canteen,1,1493 Paisley Road West,Glasgow,G52 1SH,20/01/2012,-4.332153,55.846275
14/02/2014,25319,"G5 Fruit, Wholefoods and Deli",Restaurant/Cafe/Canteen,1,158 Crown Street,Glasgow,G5 9XD,03/08/2012,-4.25077,55.849184
14/02/2014,90072,Gala / Coral Bingo Hall,Restaurant/Cafe/Canteen,1,30 Craigmont Drive,Glasgow,G20 9BS,15/06/2010,-4.285299,55.888713
14/02/2014,106810,Gala Bingo,Restaurant/Cafe/Canteen,1,167 Hawthorn Street,Glasgow,G22 6DB,27/04/2012,-4.250754,55.88757
14/02/2014,360756,Gala Bingo,Restaurant/Cafe/Canteen,1,763 Barrhead Road,Glasgow,,30/04/2012,,
14/02/2014,571739,Gala Princes Casino,Restaurant/Cafe/Canteen,1,528 Sauchiehall Street,Glasgow,G2 3LW,24/07/2013,-4.268862,55.866296
14/02/2014,571741,Gala Riverboat Casino,Restaurant/Cafe/Canteen,1,61 Broomielaw,Glasgow,G1 4RJ,24/07/2013,-4.26063,55.856373
14/02/2014,126272,Gallery Of Modern Art Cafe,Restaurant/Cafe/Canteen,1,111 Queen Street,Glasgow,G1 3AH,25/08/2011,-4.252504,55.859812
14/02/2014,133324,Gamba,Restaurant/Cafe/Canteen,1,225 West George Street,Glasgow,G2 4TY,01/03/2012,-4.260929,55.862632
14/02/2014,104688,Gambrino Pizzeria,Restaurant/Cafe/Canteen,1,327 Great Western Road,Glasgow,G4 9HS,18/06/2013,-4.276506,55.873471
14/02/2014,49102,Gandolfi Fish,Restaurant/Cafe/Canteen,1,86 Albion Street,Glasgow,G1 1NY,23/04/2013,-4.243579,55.858573
14/02/2014,94405,Garrowhill Bowling Club,Restaurant/Cafe/Canteen,1,30 Douglas Drive,Glasgow,G69 6NJ,08/06/2010,-4.126677,55.85221
14/02/2014,114660,Gaynor's Cafe,Restaurant/Cafe/Canteen,1,80 Langlands Road,Glasgow,G51 3BQ,10/10/2012,-4.315544,55.86273
14/02/2014,511130,Geek Retreat,Restaurant/Cafe/Canteen,1,63 Union Street,Glasgow,G1 3RB,29/06/2013,-4.257325,55.859184
14/02/2014,48946,Gennaro's Fish and Chips Cafe,Restaurant/Cafe/Canteen,1,1556 Great Western Road,Glasgow,G13 1HJ,17/08/2011,-4.322328,55.889358
14/02/2014,128380,Genting Casino (Glasgow),Restaurant/Cafe/Canteen,1,516 Sauchiehall Street,Glasgow,G2 3LW,17/09/2013,-4.268862,55.866296
14/02/2014,75027,Georgie Porgies,Restaurant/Cafe/Canteen,1,195 Brand Street,Glasgow,G51 1AB,14/06/2013,-4.298197,55.853421
14/02/2014,427408,Glasgow Art Club,Restaurant/Cafe/Canteen,1,185 Bath Street,Glasgow,G2 4HU,26/06/2012,-4.262598,55.86439
14/02/2014,124665,Glasgow Climbing Cente Balcony Cafe,Restaurant/Cafe/Canteen,1,534 Paisley Road West,Glasgow,G51 1RN,04/12/2012,-4.304993,55.850813
14/02/2014,133386,Glasgow Drugs Crisis Centre,Restaurant/Cafe/Canteen,1,121 West Street,Glasgow,G5 8BA,31/10/2013,-4.264616,55.852938
14/02/2014,91628,Glasgow High School Club Ltd,Restaurant/Cafe/Canteen,1,689 Crow Road,Glasgow,G13 1PB,18/05/2012,-4.325946,55.888086
14/02/2014,200626,Glasgow Masonic Club,Restaurant/Cafe/Canteen,1,212 Stevenson Street,Glasgow,G40 2RW,20/01/2012,-4.231362,55.853124
14/02/2014,19310,Glasgow Science Centre,Restaurant/Cafe/Canteen,1,50 Pacific Quay,Glasgow,G51 1EA,11/12/2013,-4.293805,55.85832
14/02/2014,95767,Glasgow Ski Centre,Restaurant/Cafe/Canteen,1,16 Dumbreck Road,Glasgow,G41 5BW,29/01/2013,-4.313765,55.847332
14/02/2014,10196,Glasgow University St Andrews College,Restaurant/Cafe/Canteen,1,Eldon Street,Glasgow,G3 6NH,21/04/2010,-4.27976,55.871703
14/02/2014,36372,Glasgow Westend Vineyard Church,Restaurant/Cafe/Canteen,1,4 Linden Street,Glasgow,G13 1DQ,15/11/2010,-4.324691,55.893574
14/02/2014,466597,Glasvagas,Restaurant/Cafe/Canteen,1,111 Nelson Street,Glasgow,G5 8DZ,05/11/2012,-4.262314,55.852918
14/02/2014,132668,Go Slow Cafe,Restaurant/Cafe/Canteen,1,452 Victoria Road,Glasgow,G42 8YU,27/03/2012,-4.265402,55.835973
14/02/2014,33082,Golden Phoenix,Restaurant/Cafe/Canteen,1,631 Pollokshaws Road,Glasgow,G41 2QG,03/08/2011,-4.268612,55.837343
14/02/2014,612668,Good Luck Kid,Restaurant/Cafe/Canteen,1,120 Carstairs Street,Glasgow,G40 4JD,21/11/2013,-4.221939,55.839202
14/02/2014,96464,Goodyear Sports,Restaurant/Cafe/Canteen,1,307 Duntreath Avenue,Glasgow,G15 6RU,05/12/2011,-4.370984,55.905193
14/02/2014,581143,Gorbals Health Centre,Restaurant/Cafe/Canteen,1,45 Pine Place,Glasgow,G5 0BQ,10/09/2013,-4.248495,55.848237
14/02/2014,62060,Gorbals Leisure Centre,Restaurant/Cafe/Canteen,1,275 Ballater Street,Glasgow,G5 0YP,06/03/2009,-4.246472,55.850287
14/02/2014,132604,Govan Bowling Club,Restaurant/Cafe/Canteen,1,75 Vicarfield Street,Glasgow,G51 2DL,13/06/2012,-4.322815,55.862549
14/02/2014,104330,Govan Community  Fire Station,Restaurant/Cafe/Canteen,1,677 Govan Road,Glasgow,G51 2BH,09/06/2011,-4.307792,55.861375
14/02/2014,80664,Govanhill Health Centre (Lynda's Larder),Restaurant/Cafe/Canteen,1,233 Calder Street,Glasgow,G42 7DR,01/02/2011,-4.257842,55.837245
14/02/2014,36136,Grace And Flavour,Restaurant/Cafe/Canteen,1,24 Daisy Street,Glasgow,G42 8JL,09/11/2011,-4.258728,55.836006
14/02/2014,104326,Grand Ole Opry,Restaurant/Cafe/Canteen,1,4 Govan Road,Glasgow,G51 1HS,01/12/2011,-4.279178,55.854143
14/02/2014,511117,Granny Bells (Rachels),Restaurant/Cafe/Canteen,1,1320 Shettleston Road,Glasgow,G32 7YS,24/06/2013,-4.163439,55.851344
14/02/2014,31196,Great Clydesdale Food Co @ Film City,Restaurant/Cafe/Canteen,1,401 Govan Road,Glasgow,G51 2QJ,01/09/2009,-4.300017,55.856631
14/02/2014,432985,Green Chilli Cafe,Restaurant/Cafe/Canteen,1,1293 Argyle Street,Glasgow,G3 8TL,28/08/2013,-4.290304,55.866438
14/02/2014,10652,Green City Canteen,Restaurant/Cafe/Canteen,1,23 Fleming Street,Glasgow,G31 1PQ,06/06/2013,-4.207895,55.85769
14/02/2014,56100,Grosvenor Cinema (Grosvenor Cafe),Restaurant/Cafe/Canteen,1,36 Ashton Lane,Glasgow,G12 8SJ,15/05/2013,-4.292992,55.87463
14/02/2014,618986,GSA Student Association,Restaurant/Cafe/Canteen,1,20 Scott Street,Glasgow,,11/12/2013,,
14/02/2014,89462,Guido's Fast Foods,Restaurant/Cafe/Canteen,1,74 Coustonholm Road,Glasgow,G43 1TZ,26/06/2012,-4.286365,55.825519
14/02/2014,30959,Gusto and Relish,Restaurant/Cafe/Canteen,1,729 Pollokshaws Road,Glasgow,G41 2AA,12/04/2010,-4.270716,55.835902
14/02/2014,511173,Haggs Castle Golf Club,Restaurant/Cafe/Canteen,1,82 Dumbreck Road,Glasgow,G41 4SN,20/02/2013,-4.31102,55.837416
14/02/2014,129276,Hampden - National Stadium,Restaurant/Cafe/Canteen,1,Letherby Drive,Glasgow,G42 9AY,07/11/2013,-4.250578,55.825407
14/02/2014,48317,Handmade Burger Co,Restaurant/Cafe/Canteen,1,763 Barrhead Road,Glasgow,G53 6AG,16/02/2012,-4.342073,55.822898
14/02/2014,607013,Hard Rock Cafe (Glasgow),Restaurant/Cafe/Canteen,1,179 Buchanan Street,Glasgow,G1 2JZ,22/10/2013,-4.253564,55.862947
14/02/2014,511146,Harry Ramsdens,Restaurant/Cafe/Canteen,1,251 Paisley Road,Glasgow,G5 8RA,07/02/2013,-4.272067,55.853574
14/02/2014,511174,Hasta Manana,Restaurant/Cafe/Canteen,1,111 Gorbals Street,Glasgow,G5 9DW,09/01/2014,-4.25294,55.851337
14/02/2014,92276,Hawthorn Bowling Club,Restaurant/Cafe/Canteen,1,15 Cypress Street,Glasgow,G22 6ER,26/07/2010,-4.246095,55.887206
14/02/2014,607023,Haze Lounge,Restaurant/Cafe/Canteen,1,625 Great Western Road,Glasgow,G12 8RE,28/10/2013,-4.286737,55.876733
14/02/2014,548311,Healy's,Restaurant/Cafe/Canteen,1,80 Mitchell Street,Glasgow,G1 3NA,10/10/2013,-4.255247,55.859995
14/02/2014,111904,Heera Indian Restaurant,Restaurant/Cafe/Canteen,1,15 Kent Road,Glasgow,G3 7EH,13/09/2013,-4.271744,55.864464
14/02/2014,79737,Henley's Byre,Restaurant/Cafe/Canteen,1,43 Byres Road,Glasgow,G11 5RG,29/08/2012,-4.298699,55.871387
14/02/2014,99949,Heritage Food Services         (Daily Record),Restaurant/Cafe/Canteen,1,110 Fifty Pitches Place,Glasgow,G51 4EA,24/04/2012,-4.348098,55.85557
14/02/2014,15655,Heritage Foods Services    (Daily Record),Restaurant/Cafe/Canteen,1,40 Anderston Quay,Glasgow,G3 8DA,23/04/2012,-4.272767,55.857084
14/02/2014,132778,Hillhead Book Club,Restaurant/Cafe/Canteen,1,17 Vinicombe Street,Glasgow,G12 8BE,10/11/2013,-4.290655,55.877298
14/02/2014,108890,Hillhead Sports Club,Restaurant/Cafe/Canteen,1,32 Hughenden Road,Glasgow,G12 9XP,30/07/2010,-4.305399,55.881939
14/02/2014,221721,HM Prison Barlinnie,Restaurant/Cafe/Canteen,1,81 Lee Avenue,Glasgow,G33 2QX,18/09/2013,-4.183981,55.869774
14/02/2014,112546,Ho Wah,Restaurant/Cafe/Canteen,1,95 Kilmarnock Road,Glasgow,,09/08/2012,-4.28372544,55.82835009
14/02/2014,134443,Ho Wong Restaurant,Restaurant/Cafe/Canteen,1,82 York Street,Glasgow,G2 8LE,05/03/2013,-4.262318,55.858481
14/02/2014,26765,Hong Kong Express,Restaurant/Cafe/Canteen,1,437 Sauchiehall Street,Glasgow,G2 3LG,10/03/2013,-4.269064,55.865924
14/02/2014,112956,Ho's Chinese Restaurant,Restaurant/Cafe/Canteen,1,16 Kings Place,Glasgow,G22 6LL,18/11/2013,-4.260762,55.892743
14/02/2014,315971,Host Contract Management,Restaurant/Cafe/Canteen,1,21 Tyndrum Street,Glasgow,G4 0JY,20/11/2012,-4.251831,55.869458
14/02/2014,433025,Hot Flame World Buffet,Restaurant/Cafe/Canteen,1,500 Corselet Road,Glasgow,G53 7RN,29/08/2013,-4.35056,55.805839
